"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"31","FeatureCollection Feature Point",37.4135466,-121.0160412,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11274538","ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11274538/",279,481,"California","Stanislaus County"
"32","FeatureCollection Feature Point",37.4643786,-121.0321537,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11274560","HARDING DRAIN A CARPENTER RD NR PATTERSON CA","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11274560/",53,103,"California","Stanislaus County"
"33","FeatureCollection Feature Point",37.4938221,-121.0804887,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11274570","SAN JOAQUIN R A PATTERSON BR NR PATTERSON CA","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11274570/",76,164,"California","Stanislaus County"
"34","FeatureCollection Feature Point",37.627153,-120.9843777,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11290000","TUOLUMNE R A MODESTO CA","Stream","Stream","18040009","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11290000/",84,180,"California","Stanislaus County"
"35","FeatureCollection Feature Point",37.6399301,-121.2293835,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11290500","SAN JOAQUIN R AT MAZE RD BRIDGE NR MODESTO CA","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11290500/",53,120,"California","Stanislaus County"
"36","FeatureCollection Feature Point",37.7296508,-121.1104934,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11303000","STANISLAUS R A RIPON CA","Stream","Stream","18040010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11303000/",78,169,"California","Stanislaus County"
"37","FeatureCollection Feature Point",37.6760406,-121.2663293,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11303500","SAN JOAQUIN R NR VERNALIS CA","Stream","Stream","18040003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11303500/",860,1468,"California","San Joaquin County"
"38","FeatureCollection Feature Point",38.1585291,-121.3035592,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11325500","MOKELUMNE R A WOODBRIDGE CA","Stream","Stream","18040012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11325500/",162,304,"California","San Joaquin County"
"39","FeatureCollection Feature Point",39.3940587,-121.0849543,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11410000","M YUBA R NR NORTH SAN JUAN CA","Stream","Stream","18020125","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11410000/",72,144,"California","Yuba County"
"40","FeatureCollection Feature Point",39.2921153,-121.1046751,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11417500","S YUBA R A JONES BAR NR GRASS VALLEY CA","Stream","Stream","18020125","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11417500/",77,153,"California","Nevada County"
"41","FeatureCollection Feature Point",39.0001727,-121.4066238,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11424000","BEAR R NR WHEATLAND CA","Stream","Stream","18020126","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11424000/",63,113,"California","Placer County"
"42","FeatureCollection Feature Point",38.8185119,-120.946885,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11445500","SF AMERICAN R NR LOTUS CA","Stream","Stream","18020129","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11445500/",55,112,"California","El Dorado County"
"43","FeatureCollection Feature Point",38.5679613,-121.4232867,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447000","AMERICAN R A SACRAMENTO CA","Stream","Stream","18020111","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447000/",77,125,"California","Sacramento County"
"44","FeatureCollection Feature Point",38.6418485,-121.3827302,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447360","ARCADE C NR DEL PASO HEIGHTS CA","Stream","Stream","18020111","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447360/",136,181,"California","Sacramento County"
"45","FeatureCollection Feature Point",38.5865717,-121.505511,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447500","SACRAMENTO R A SACRAMENTO CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447500/",51,102,"California","Sacramento County"
"46","FeatureCollection Feature Point",38.4560195,-121.5013437,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447650","SACRAMENTO R A FREEPORT CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447650/",541,960,"California","Sacramento County"
"47","FeatureCollection Feature Point",38.345745,-121.5460657,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447810","SACRAMENTO R A GREENS LANDING CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447810/",142,142,"California","Sacramento County"
"48","FeatureCollection Feature Point",38.9240648,-122.5658147,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11451000","CACHE C NR LOWER LAKE CA","Stream","Stream","18020116","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11451000/",99,102,"California","Lake County"
"49","FeatureCollection Feature Point",38.8898988,-122.2383082,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11451800","CACHE C A RUMSEY CA","Stream","Stream","18020116","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11451800/",80,151,"California","Yolo County"
"50","FeatureCollection Feature Point",38.3682457,-122.3033085,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11458000","NAPA R NR NAPA CA","Stream","Stream","18050002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11458000/",115,260,"California","Napa County"
"51","FeatureCollection Feature Point",39.1973914,-123.1875046,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11462000","EF RUSSIAN R NR UKIAH CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11462000/",115,172,"California","Mendocino County"
"52","FeatureCollection Feature Point",39.1340601,-123.1863936,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11462050","RUSSIAN R A UKIAH CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11462050/",62,106,"California","Mendocino County"
"53","FeatureCollection Feature Point",38.9715653,-123.1066693,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11462690","RUSSIAN R A HOPLAND CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11462690/",62,106,"California","Mendocino County"
"54","FeatureCollection Feature Point",38.8321276,-123.0116669,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11463150","RUSSIAN R A PRESTON CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11463150/",62,106,"California","Sonoma County"
"55","FeatureCollection Feature Point",38.8229614,-123.0044444,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11463210","BIG SULPHUR C A MOUTH NR CLOVERDALE CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11463210/",62,106,"California","Sonoma County"
"56","FeatureCollection Feature Point",38.7632419,-122.9672212,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11463400","RUSSIAN R A ASTI CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11463400/",62,106,"California","Sonoma County"
"57","FeatureCollection Feature Point",38.7126868,-122.8958295,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11463500","RUSSIAN R A GEYSERVILLE CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11463500/",62,106,"California","Sonoma County"
"58","FeatureCollection Feature Point",38.6593536,-122.8299932,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11463680","RUSSIAN R A ALEXANDER VALLEY RD BR CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11463680/",117,216,"California","Sonoma County"
"59","FeatureCollection Feature Point",38.5982436,-122.8574936,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11464010","RUSSIAN R A HEALDSBURG CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11464010/",117,216,"California","Sonoma County"
"60","FeatureCollection Feature Point",38.5079673,-122.8830494,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11465400","RUSSIAN R A WOHLER BRIDGE CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11465400/",127,236,"California","Sonoma County"
"61","FeatureCollection Feature Point",38.4940784,-122.8533258,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11466800","MARK WEST C NR MIRABEL HEIGHTS CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11466800/",120,218,"California","Sonoma County"
"62","FeatureCollection Feature Point",38.4954677,-122.8963833,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11466850","RUSSIAN R A MIRABEL HEIGHTS CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11466850/",118,218,"California","Sonoma County"
"63","FeatureCollection Feature Point",38.5085234,-122.9277737,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11467000","RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11467000/",229,427,"California","Sonoma County"
"64","FeatureCollection Feature Point",38.4993576,-122.9983325,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11467002","RUSSIAN R A JOHNSONS BEACH A GUERNEVILLE CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11467002/",129,240,"California","Sonoma County"
"65","FeatureCollection Feature Point",38.4840801,-123.0124997,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11467006","RUSSIAN R A VACATION BEACH CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11467006/",125,231,"California","Sonoma County"
"66","FeatureCollection Feature Point",38.4535252,-123.0494456,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11467210","RUSSIAN R A DUNCANS MILLS CA","Stream","Stream","18010110","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11467210/",117,216,"California","Sonoma County"
"67","FeatureCollection Feature Point",37.1824455,-121.7835618,"NWIS","USGS-CA","USGS California Water Science Center","USGS-371057121465701","CALERO RES A CENTER NR NEW ALMADEN CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-371057121465701/",46,111,"California","Santa Clara County"
"68","FeatureCollection Feature Point",37.1824455,-121.7913399,"NWIS","USGS-CA","USGS California Water Science Center","USGS-371057121472501","CALERO RES A DAM NR NEW ALMADEN CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-371057121472501/",122,260,"California","Santa Clara County"
"69","FeatureCollection Feature Point",37.1991116,-121.9877362,"NWIS","USGS-CA","USGS California Water Science Center","USGS-371157121591201","LEXINGTON RES A DAM NR LOS GATOS CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-371157121591201/",58,124,"California","Santa Clara County"
"70","FeatureCollection Feature Point",37.7893726,-122.2663581,"NWIS","USGS-CA","USGS California Water Science Center","USGS-374722122155501","OAKLAND HARBOR ESTUARY CA","Estuary","Estuary","18050004","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-374722122155501/",157,264,"California","Alameda County"
"71","FeatureCollection Feature Point",37.8018722,-122.2585802,"NWIS","USGS-CA","USGS California Water Science Center","USGS-374807122152701","LK MERRITT A LK CENTER CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050004","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-374807122152701/",155,260,"California","Alameda County"
"72","FeatureCollection Feature Point",37.8052055,-122.2533024,"NWIS","USGS-CA","USGS California Water Science Center","USGS-374819122150801","LK MERRITT A TRESTLE GLEN ARM CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050004","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-374819122150801/",59,116,"California","Alameda County"
"73","FeatureCollection Feature Point",37.8060388,-122.261358,"NWIS","USGS-CA","USGS California Water Science Center","USGS-374822122153701","LK MERRITT A GLEN ECHO ARM CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18050004","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-374822122153701/",58,115,"California","Alameda County"
"74","FeatureCollection Feature Point",37.8440932,-122.2280237,"NWIS","USGS-CA","USGS California Water Science Center","USGS-375039122133701","TEMESCAL C AB HOLDING POND A OAKLAND CA","Stream","Stream","18050002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-375039122133701/",109,216,"California","Alameda County"
"75","FeatureCollection Feature Point",37.8446487,-122.2280237,"NWIS","USGS-CA","USGS California Water Science Center","USGS-375041122133701","TEMESCAL C BL HOLDING POND A OAKLAND CA","Stream","Stream","18050002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-375041122133701/",84,166,"California","Alameda County"
"76","FeatureCollection Feature Point",38.2988019,-121.5682878,"NWIS","USGS-CA","USGS California Water Science Center","USGS-381756121340200","SACRAMENTO R NR COURTLAND CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-381756121340200/",97,194,"California","Sacramento County"
"77","FeatureCollection Feature Point",38.3679666,-121.5213432,"NWIS","USGS-CA","USGS California Water Science Center","USGS-382205121311300","SACRAMENTO R A HOOD CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-382205121311300/",94,188,"California","Sacramento County"
"78","FeatureCollection Feature Point",38.676015,-121.6291262,"NWIS","USGS-CA","USGS California Water Science Center","USGS-384034121374100","SACRAMENTO R A I5 BRIDGE NR BRYTE CA","Stream","Stream","18020161","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-384034121374100/",61,122,"California","Sacramento County"
"79","FeatureCollection Feature Point",38.8987966,-120.0649065,"NWIS","USGS-CA","USGS California Water Science Center","USGS-385356120035001","FALLEN LEAF LK SITE 1 A FALLEN LEAF CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-385356120035001/",86,114,"California","El Dorado County"
"80","FeatureCollection Feature Point",38.796296,-120.0190718,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336580","UPPER TRUCKEE RV AT S UPPER TRUCKEE RD NR MEYERS","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336580/",501,728,"California","El Dorado County"
"81","FeatureCollection Feature Point",38.8485185,-120.0271275,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-103366092","UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-103366092/",488,720,"California","El Dorado County"
"82","FeatureCollection Feature Point",38.87375,-120.01,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-103366097","ANGORA CK NR MOUTH AT LAKE TAHOE GOLF COURSE","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-103366097/",63,124,"California","El Dorado County"
"83","FeatureCollection Feature Point",39.1666718,-120.143898,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-101-M-001","Truckee River @ Tahoe City","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-101-M-001/",338,338,"California","Placer County"
"84","FeatureCollection Feature Point",39.3093414,-120.2052002,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-001","Truckee River above Donner Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-001/",300,300,"California","Placer County"
"85","FeatureCollection Feature Point",39.3486099,-120.1194,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-002","Truckee River above Martis Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-002/",284,284,"California","Nevada County"
"86","FeatureCollection Feature Point",39.3533897,-120.1228027,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-003","Truckee River below Martis Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-003/",300,300,"California","Nevada County"
"87","FeatureCollection Feature Point",39.365551,-120.0746994,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-004","Truckee River above Juniper Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-004/",286,286,"California","Nevada County"
"88","FeatureCollection Feature Point",39.4212799,-120.0326996,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-005","Truckee River @ Farad","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-005/",359,359,"California","Nevada County"
