"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"24","FeatureCollection Feature Point",45.4178952,-122.9209346,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206690","TUALATIN RIVER AT HWY 210 BRIDGE, NR SCHOLLS, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206690/",1159,1159,"Oregon","Washington County"
"25","FeatureCollection Feature Point",45.3881737,-122.8517655,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206740","TUALATIN RIVER AT ELSNER RD NEAR SHERWOOD, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206740/",1077,1077,"Oregon","Washington County"
"26","FeatureCollection Feature Point",45.3748404,-122.8564876,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206750","CHICKEN CREEK NEAR SHERWOOD, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206750/",915,915,"Oregon","Washington County"
"27","FeatureCollection Feature Point",45.4709512,-122.7748202,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206925","FANNO CREEK AT SCHOLLS FERRY ROAD NEAR ALLEN BLVD","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206925/",618,620,"Oregon","Washington County"
"28","FeatureCollection Feature Point",45.403452,-122.7548185,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206950","FANNO CREEK AT DURHAM, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206950/",1398,1628,"Oregon","Washington County"
"29","FeatureCollection Feature Point",45.3859522,-122.7573183,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14206960","TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14206960/",1322,1322,"Oregon","Washington County"
"30","FeatureCollection Feature Point",45.3795639,-122.6978721,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14207050","TUALATIN RIVER AT STAFFORD RD NR LAKE OSWEGO, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14207050/",1371,1385,"Oregon","Clackamas County"
"31","FeatureCollection Feature Point",45.3395648,-122.654537,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14207600","TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14207600/",973,973,"Oregon","Clackamas County"
"32","FeatureCollection Feature Point",45.5175,-122.6691667,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14211720","WILLAMETTE RIVER AT PORTLAND, OR","Stream","Stream","17090012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14211720/",578,1046,"Oregon","Multnomah County"
"33","FeatureCollection Feature Point",46.1812214,-123.1834539,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-14246900","COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR","Stream","Stream","17080003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-14246900/",333,732,"Oregon","Columbia County"
"34","FeatureCollection Feature Point",45.5009505,-122.852045,"NWIS","USGS-OR","USGS Oregon Water Science Center","USGS-453004122510301","BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR","Stream","Stream","17090010","https://www.waterqualitydata.us/data/provider/NWIS/USGS-OR/USGS-453004122510301/",514,514,"Oregon","Washington County"
"35","FeatureCollection Feature Point",47.6062108,-122.1378999,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12119725","LAKE HILLS STORM SEWER OUTFALL AT BELLEVUE, WA","Facility: Outfall","Facility","17110012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12119725/",271,801,"Washington","King County"
"36","FeatureCollection Feature Point",47.6000997,-122.1428999,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12119730","148TH AVE STORM SWR BL LK HILLS BLVD BELLEVUE, WA","Stream","Stream","17110012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12119730/",198,584,"Washington","King County"
"37","FeatureCollection Feature Point",47.6003771,-122.1929006,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12120005","SURREY DOWNS STORM SEWER OUTFALL AT BELLEVUE, WA","Facility: Outfall","Facility","17110012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12120005/",242,684,"Washington","King County"
"38","FeatureCollection Feature Point",46.343463,-120.186995,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12505450","GRANGER DRAIN AT GRANGER, WA","Stream","Stream","17030003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12505450/",324,544,"Washington","Yakima County"
"39","FeatureCollection Feature Point",47.35862,-122.3871,"STORET","KINGCOUNTY","King County (Washington)","KINGCOUNTY-NSEX01","East Passage","Estuary","Estuary","17110019","https://www.waterqualitydata.us/data/provider/STORET/KINGCOUNTY/KINGCOUNTY-NSEX01/",691,691,"Washington","King County"
"40","FeatureCollection Feature Point",48.2184,-122.136,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-009","Harvey/Arm","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-009/",59,595,"",""
"41","FeatureCollection Feature Point",48.2785,-121.958,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-016","North Fork","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-016/",57,575,"",""
"42","FeatureCollection Feature Point",48.2099,-122.226,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-022","Main Stilly","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-022/",60,605,"",""
"43","FeatureCollection Feature Point",48.2087,-122.222,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-207","Mainstem Stillaguamish R upstream of Pilchuck Cr","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-207/",61,602,"",""
"44","FeatureCollection Feature Point",48.2264,-122.224,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-208","Secret Creek at Old Alpaca Farm","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-208/",58,583,"",""
"45","FeatureCollection Feature Point",48.0979,-122.002,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-210","Brenner Creek (Lower)","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-210/",57,584,"",""
"46","FeatureCollection Feature Point",48.2102,-122.186,"STORET","WASIT","STILLAGUAMISH TRIBE OF INDIANS","WASIT-224","Trib 05-0120 236th St NE","Facility Other","Facility","17110008","https://www.waterqualitydata.us/data/provider/STORET/WASIT/WASIT-224/",57,565,"",""
"47","FeatureCollection Feature Point",33.8833488,-117.6453296,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11074000","SANTA ANA R BL PRADO DAM CA","Stream","Stream","18070203","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11074000/",713,1143,"California","Riverside County"
"48","FeatureCollection Feature Point",39.2404632,-119.9465774,"NWIS","USGS-CA","USGS California Water Science Center","USGS-10336698","THIRD CK NR CRYSTAL BAY, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-10336698/",986,1408,"Nevada","Washoe County"
"49","FeatureCollection Feature Point",39.258797,-119.9232439,"NWIS","USGS-CA","USGS California Water Science Center","USGS-103366993","INCLINE CK ABV TYROL VILLAGE NR INCLINE VILLAGE NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-103366993/",484,709,"Nevada","Washoe County"
"50","FeatureCollection Feature Point",39.2454634,-119.9390773,"NWIS","USGS-CA","USGS California Water Science Center","USGS-103366995","Incline Ck at Hwy 28 at Incline Village, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-103366995/",388,514,"Nevada","Washoe County"
"51","FeatureCollection Feature Point",39.2401855,-119.9449106,"NWIS","USGS-CA","USGS California Water Science Center","USGS-10336700","INCLINE CK NR CRYSTAL BAY, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-10336700/",968,1388,"Nevada","Washoe County"
"52","FeatureCollection Feature Point",38.93213,-119.9787926,"NWIS","USGS-CA","USGS California Water Science Center","USGS-10336790","TROUT C A SOUTH LAKE TAHOE CA","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-10336790/",690,1070,"California","El Dorado County"
"53","FeatureCollection Feature Point",37.731315,-119.5590514,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11264500","MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA","Stream","Stream","18040008","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11264500/",387,587,"California","Mariposa County"
"54","FeatureCollection Feature Point",38.9224078,-119.9915706,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336610","UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336610/",749,1133,"California","El Dorado County"
"55","FeatureCollection Feature Point",39.0874081,-119.9399057,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336730","GLENBROOK CK AT GLENBROOK, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336730/",645,951,"Nevada","Douglas County"
"56","FeatureCollection Feature Point",39.0665748,-119.9354605,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336740","LOGAN HOUSE CK NR GLENBROOK, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336740/",585,870,"Nevada","Douglas County"
"57","FeatureCollection Feature Point",38.9565745,-119.9276805,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-103367592","EAGLE ROCK CK NR STATELINE, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-103367592/",392,596,"Nevada","Douglas County"
"58","FeatureCollection Feature Point",38.966019,-119.937125,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336760","EDGEWOOD CK AT STATELINE, NV","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336760/",450,683,"Nevada","Douglas County"
"59","FeatureCollection Feature Point",38.9033944,-119.9688917,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-10336775","TROUT CK AT PIONEER TRAIL NR SOUTH LAKE TAHOE, CA","Stream","Stream","16050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-10336775/",485,728,"California","El Dorado County"
"60","FeatureCollection Feature Point",43.0022222,-115.2025,"NWIS","USGS-ID","USGS Idaho Water Science Center","USGS-13154500","SNAKE RIVER AT KING HILL ID","Stream","Stream","17050101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-ID/USGS-13154500/",551,923,"Idaho","Elmore County"
"61","FeatureCollection Feature Point",43.7816667,-116.9727778,"NWIS","USGS-ID","USGS Idaho Water Science Center","USGS-13213000","BOISE RIVER NR PARMA ID","Stream","Stream","17050114","https://www.waterqualitydata.us/data/provider/NWIS/USGS-ID/USGS-13213000/",1642,1789,"Idaho","Canyon County"
"62","FeatureCollection Feature Point",48.9896306,-115.1809694,"NWIS","USGS-MT","USGS Montana Water Science Center","USGS-12300110","Lake Koocanusa at international boundary","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","17010101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MT/USGS-12300110/",572,709,"Montana","Lincoln County"
"63","FeatureCollection Feature Point",48.5849592,-115.2321101,"NWIS","USGS-MT","USGS Montana Water Science Center","USGS-12301830","Lake Koocanusa at Tenmile Cr nr Libby MT","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","17010101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MT/USGS-12301830/",764,959,"Montana","Lincoln County"
"64","FeatureCollection Feature Point",48.4119011,-115.3101636,"NWIS","USGS-MT","USGS Montana Water Science Center","USGS-12301919","Lake Koocanusa at forebay, nr Libby MT","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","17010101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MT/USGS-12301919/",763,953,"Montana","Lincoln County"
"65","FeatureCollection Feature Point",48.4006639,-115.3187194,"NWIS","USGS-MT","USGS Montana Water Science Center","USGS-12301933","Kootenai River bl Libby Dam nr Libby MT","Stream","Stream","17010101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-MT/USGS-12301933/",580,728,"Montana","Lincoln County"
"66","FeatureCollection Feature Point",46.9348604,-119.5647553,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12466100","WEST CANAL NEAR ROYAL CITY, WA","Stream: Canal","Stream","17020015","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12466100/",1020,1508,"Washington","Grant County"
"67","FeatureCollection Feature Point",46.9148605,-119.5428093,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12472300","DW 272 A1 DRAIN NEAR ROYAL CAMP, WA","Stream","Stream","17020015","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12472300/",1734,2446,"Washington","Grant County"
"68","FeatureCollection Feature Point",46.9159717,-119.5433649,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12472350","DW 272 A DRAIN NEAR ROYAL CAMP, WA","Stream","Stream","17020015","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12472350/",1739,2452,"Washington","Grant County"
"69","FeatureCollection Feature Point",46.7295846,-119.0500081,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12473740","EL 68 D WASTEWAY NEAR OTHELLO, WA","Stream","Stream","17020016","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12473740/",571,759,"Washington","Franklin County"
"70","FeatureCollection Feature Point",46.2534675,-119.4780794,"NWIS","USGS-WA","USGS Washington Water Science Center","USGS-12510500","YAKIMA RIVER AT KIONA, WA","Stream","Stream","17030003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WA/USGS-12510500/",565,983,"Washington","Benton County"
"71","FeatureCollection Feature Point",32.8849361,-114.468111,"NWIS","USGS-AZ","USGS Arizona Water Science Center","USGS-09429490","COLORADO RIVER ABOVE IMPERIAL DAM, AZ-CA","Stream","Stream","15030104","https://www.waterqualitydata.us/data/provider/NWIS/USGS-AZ/USGS-09429490/",310,511,"California","Imperial County"
"72","FeatureCollection Feature Point",33.6194949,-110.9215037,"NWIS","USGS-AZ","USGS Arizona Water Science Center","USGS-09498500","SALT RIVER NEAR ROOSEVELT, AZ","Stream","Stream","15060103","https://www.waterqualitydata.us/data/provider/NWIS/USGS-AZ/USGS-09498500/",388,565,"Arizona","Gila County"
"73","FeatureCollection Feature Point",32.7186587,-114.7188444,"NWIS","USGS-AZ","USGS Arizona Water Science Center","USGS-09522000","COLORADO RIVER AT NIB, ABOVE MORELOS DAM, AZ","Stream","Stream","15030107","https://www.waterqualitydata.us/data/provider/NWIS/USGS-AZ/USGS-09522000/",663,1088,"Arizona","Yuma County"
"74","FeatureCollection Feature Point",36.8643333,-111.5878722,"NWIS","USGS-AZ","USGS Arizona Water Science Center","USGS-09380000","COLORADO RIVER AT LEES FERRY, AZ","Stream","Stream","14070006","https://www.waterqualitydata.us/data/provider/NWIS/USGS-AZ/USGS-09380000/",481,821,"Arizona","Coconino County"
"75","FeatureCollection Feature Point",36.0874754,-114.9858276,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-09419700","LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV","Stream","Stream","15010015","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-09419700/",303,571,"Nevada","Clark County"
"76","FeatureCollection Feature Point",36.0152585,-114.7385936,"NWIS","USGS-NV","USGS Nevada Water Science Center","USGS-09421500","COLORADO RV BLW HOOVER DAM, AZ-NV","Stream","Stream","15030101","https://www.waterqualitydata.us/data/provider/NWIS/USGS-NV/USGS-09421500/",275,560,"Nevada","Clark County"
"77","FeatureCollection Feature Point",42.5625,-114.4947222,"NWIS","USGS-ID","USGS Idaho Water Science Center","USGS-13092747","ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID","Stream","Stream","17040212","https://www.waterqualitydata.us/data/provider/NWIS/USGS-ID/USGS-13092747/",418,726,"Idaho","Twin Falls County"
"78","FeatureCollection Feature Point",41.2782765,-112.0918866,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-10141000","WEBER RIVER NEAR PLAIN CITY, UT","Stream","Stream","16020102","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-10141000/",247,503,"Utah","Weber County"
"79","FeatureCollection Feature Point",40.6643056,-111.898861,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-10168000","LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC","Stream","Stream","16020204","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-10168000/",343,620,"Utah","Salt Lake County"
"80","FeatureCollection Feature Point",40.7335574,-111.9232703,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-10171000","JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT","Stream","Stream","16020204","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-10171000/",429,841,"Utah","Salt Lake County"
"81","FeatureCollection Feature Point",40.89883,-112.3496756,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-405356112205601","GSL 3510, 6 MI WEST OF ANTELOPE ISLAND","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","16020310","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-405356112205601/",461,789,"Utah","Davis County"
"82","FeatureCollection Feature Point",41.1121562,-112.641357,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-410644112382601","GSL 2565, NW OF HAT ISLAND","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","16020310","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-410644112382601/",428,741,"Utah","Box Elder County"
"83","FeatureCollection Feature Point",41.1877149,-112.4130094,"NWIS","USGS-UT","USGS Utah Water Science Center","USGS-411116112244401","GSL 2267, 1 MI NW OF FREMONT ISLAND","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","16020310","https://www.waterqualitydata.us/data/provider/NWIS/USGS-UT/USGS-411116112244401/",354,583,"Utah","Box Elder County"
"84","FeatureCollection Feature Point",42.0209722,-110.0498056,"NWIS","USGS-WY","USGS Wyoming Water Science Center","USGS-09211200","GREEN RIVER BELOW FONTENELLE RESERVOIR, WY","Stream","Stream","14040103","https://www.waterqualitydata.us/data/provider/NWIS/USGS-WY/USGS-09211200/",471,793,"Wyoming","Sweetwater County"
"85","FeatureCollection Feature Point",42.5219444,-114.0169444,"STORET","1119USBR_WQX","Bureau of Reclamation","1119USBR_WQX-CSP111","Twin Falls Canal 1 mile South of MilnerDam","Canal Irrigation","Stream","17040212","https://www.waterqualitydata.us/data/provider/STORET/1119USBR_WQX/1119USBR_WQX-CSP111/",914,914,"Idaho","Twin Falls County"
