"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"11","FeatureCollection Feature Point",39.3940587,-121.0849543,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11410000","M YUBA R NR NORTH SAN JUAN CA","Stream","Stream","18020125","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11410000/",49,49,"California","Yuba County"
"12","FeatureCollection Feature Point",39.2921153,-121.1046751,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11417500","S YUBA R A JONES BAR NR GRASS VALLEY CA","Stream","Stream","18020125","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11417500/",55,55,"California","Nevada County"
"13","FeatureCollection Feature Point",38.4560195,-121.5013437,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11447650","SACRAMENTO R A FREEPORT CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11447650/",178,178,"California","Sacramento County"
"14","FeatureCollection Feature Point",38.726015,-121.7299631,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11452600","CACHE C INFLOW TO SETTLING BASIN NR YOLO CA","Stream","Stream","18020116","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11452600/",51,51,"California","Yolo County"
"15","FeatureCollection Feature Point",38.6785153,-121.6727386,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11452900","CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11452900/",31,31,"California","Yolo County"
"16","FeatureCollection Feature Point",38.3354111,-121.658186,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11455143","LITTLE HOLLAND TRACT A NORTH BREACH NR COURTLAND C","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11455143/",22,22,"California","Yolo County"
"17","FeatureCollection Feature Point",38.3065787,-121.7946815,"NWIS","USGS-CA","USGS California Water Science Center","USGS-11455261","ULATIS C A BROWNS RD NR ELMIRA CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-11455261/",33,33,"California","Solano County"
"18","FeatureCollection Feature Point",37.5205556,-120.641111,"NWIS","USGS-CA","USGS California Water Science Center","USGS-373112120382901","MUSTANG C A MONTE VISTA AVE NR MONTPELIER CA","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-373112120382901/",23,23,"California","Merced County"
"19","FeatureCollection Feature Point",37.5208333,-120.641111,"NWIS","USGS-CA","USGS California Water Science Center","USGS-373115120382801","CULVERT DISCHARGE TO MUSTANG C A MONTE VISTA AVE","Stream","Stream","18040002","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-373115120382801/",27,27,"California","Merced County"
"20","FeatureCollection Feature Point",37.8548222,-120.3329389,"NWIS","USGS-CA","USGS California Water Science Center","USGS-375117120195901","DON PEDRO RES NR MOCCASIN CA","Lake, Reservoir, Impoundment","Lake, Reservoir, Impoundment","18040009","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-375117120195901/",21,21,"California","Tuolumne County"
"21","FeatureCollection Feature Point",37.9752778,-121.3769444,"NWIS","USGS-CA","USGS California Water Science Center","USGS-375831121223701","SAN JOAQUIN R A BUCKLEY COVE NR STOCKTON CA","Stream","Stream","18040003","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-375831121223701/",33,33,"California","San Joaquin County"
"22","FeatureCollection Feature Point",38.2363889,-121.4191667,"NWIS","USGS-CA","USGS California Water Science Center","USGS-381411121250901","MOKELUMNE R A NEW HOPE RD A THORNTON CA","Stream","Stream","18040012","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-381411121250901/",24,24,"California","San Joaquin County"
"23","FeatureCollection Feature Point",38.2495306,-121.6918056,"NWIS","USGS-CA","USGS California Water Science Center","USGS-381458121413101","LITTLE HASTINGS TRACT A CACHE SLOUGH NR RIO VISTA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-381458121413101/",25,25,"California","Solano County"
"24","FeatureCollection Feature Point",38.2705111,-121.698,"NWIS","USGS-CA","USGS California Water Science Center","USGS-381614121415301","MOORE TRACT AB FRENCH ISLAND NR RIO VISTA CA","Wetland","Wetland","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-381614121415301/",36,36,"California","Solano County"
"25","FeatureCollection Feature Point",38.3350056,-121.6711083,"NWIS","USGS-CA","USGS California Water Science Center","USGS-382006121401601","LIBERTY ISLAND A LIBERTY CUT NR COURTLAND CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-382006121401601/",29,29,"California","Yolo County"
"26","FeatureCollection Feature Point",38.3679666,-121.5213432,"NWIS","USGS-CA","USGS California Water Science Center","USGS-382205121311300","SACRAMENTO R A HOOD CA","Stream","Stream","18020163","https://www.waterqualitydata.us/data/provider/NWIS/USGS-CA/USGS-382205121311300/",24,24,"California","Sacramento County"
"27","FeatureCollection Feature Point",38.0490556,-122.86825,"STORET","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-PORE_ANIMA_B1","BAYVIEW CREEK","River/Stream","Stream","18050005","https://www.waterqualitydata.us/data/provider/STORET/11NPSWRD_WQX/11NPSWRD_WQX-PORE_ANIMA_B1/",16,44,"California","Marin County"
"28","FeatureCollection Feature Point",38.073,-122.9051111,"STORET","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-PORE_ANIMA_H2","HOME RANCH CREEK","River/Stream","Stream","18050005","https://www.waterqualitydata.us/data/provider/STORET/11NPSWRD_WQX/11NPSWRD_WQX-PORE_ANIMA_H2/",15,43,"California","Marin County"
"29","FeatureCollection Feature Point",38.12725,-122.9351389,"STORET","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-PORE_ANIMA_M1","UNNAMED CREEK FLOWING INTO NE ABBOTTS LAGOON","River/Stream","Stream","18050005","https://www.waterqualitydata.us/data/provider/STORET/11NPSWRD_WQX/11NPSWRD_WQX-PORE_ANIMA_M1/",19,53,"California","Marin County"
"30","FeatureCollection Feature Point",38.1882778,-122.9635,"STORET","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-PORE_ANIMA_P1","UNNAMED CREEK FLOWING INTO MCCLURES BEACH","River/Stream","Stream","18050005","https://www.waterqualitydata.us/data/provider/STORET/11NPSWRD_WQX/11NPSWRD_WQX-PORE_ANIMA_P1/",14,38,"California","Marin County"
"31","FeatureCollection Feature Point",38.1013611,-122.9238333,"STORET","11NPSWRD_WQX","National Park Service Water Resources Division","11NPSWRD_WQX-PORE_ANIMA_S1","UNNAMED CREEK FLOWING NNE INTO SCHOONER BAY","River/Stream","Stream","18050005","https://www.waterqualitydata.us/data/provider/STORET/11NPSWRD_WQX/11NPSWRD_WQX-PORE_ANIMA_S1/",10,30,"California","Marin County"
"32","FeatureCollection Feature Point",39.1666718,-120.143898,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-101-M-001","Truckee River @ Tahoe City","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-101-M-001/",161,161,"California","Placer County"
"33","FeatureCollection Feature Point",39.3093414,-120.2052002,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-001","Truckee River above Donner Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-001/",147,147,"California","Placer County"
"34","FeatureCollection Feature Point",39.3486099,-120.1194,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-002","Truckee River above Martis Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-002/",143,143,"California","Nevada County"
"35","FeatureCollection Feature Point",39.3533897,-120.1228027,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-003","Truckee River below Martis Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-003/",150,150,"California","Nevada County"
"36","FeatureCollection Feature Point",39.365551,-120.0746994,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-004","Truckee River above Juniper Creek","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-004/",142,142,"California","Nevada County"
"37","FeatureCollection Feature Point",39.4212799,-120.0326996,"STORET","21NEV1_WQX","Nevada Division of Environmental Protection","21NEV1_WQX-NV06-102-M-005","Truckee River @ Farad","River/Stream","Stream","16050102","https://www.waterqualitydata.us/data/provider/STORET/21NEV1_WQX/21NEV1_WQX-NV06-102-M-005/",178,178,"California","Nevada County"
"38","FeatureCollection Feature Point",37.0014,-121.905,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304APS","Aptos Creek at Nisene Marks Park Road","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304APS/",27,27,"California","Santa Cruz County"
"39","FeatureCollection Feature Point",36.9739,-121.903,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304APT","Aptos Creek at Spreckles Drive","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304APT/",112,112,"California","Santa Cruz County"
"40","FeatureCollection Feature Point",36.9839,-121.993,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304ARA","Arana Gulch at Harbor High School","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304ARA/",29,29,"California","Santa Cruz County"
"41","FeatureCollection Feature Point",37.1279,-122.121,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304BEP","Bear Creek at Elks Park","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304BEP/",28,28,"California","Santa Cruz County"
"42","FeatureCollection Feature Point",37.1267,-122.122,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304BH9","Boulder Creek at Highway 9","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304BH9/",29,29,"California","Santa Cruz County"
"43","FeatureCollection Feature Point",36.9807,-122.017,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304BRA","Branciforte Creek at Water Street","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304BRA/",29,29,"California","Santa Cruz County"
"44","FeatureCollection Feature Point",37.1658,-122.36,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304GAZ","Gazos Creek Lagoon at Highway 1","River/Stream","Stream","18050006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304GAZ/",109,109,"California","San Mateo County"
"45","FeatureCollection Feature Point",36.9697,-122.022,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304LOR","San Lorenzo Estuary at Laurel Street","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304LOR/",130,130,"California","Santa Cruz County"
"46","FeatureCollection Feature Point",36.9913,-122.031,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304RIV","San Lorenzo River at Crossing Street","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304RIV/",26,26,"California","Santa Cruz County"
"47","FeatureCollection Feature Point",37.1044,-122.251,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SCM","Scott Creek upstream Big Creek residences","River/Stream","Stream","18050006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SCM/",21,21,"California","Santa Cruz County"
"48","FeatureCollection Feature Point",37.0405,-122.228,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SCO","Scott Creek Lagoon at Highway 1","River/Stream","Stream","18050006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SCO/",120,120,"California","Santa Cruz County"
"49","FeatureCollection Feature Point",37.0884,-122.088,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SL9","San Lorenzo River at Highway 9","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SL9/",29,29,"California","Santa Cruz County"
"50","FeatureCollection Feature Point",37.0443,-122.071,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SLB","San Lorenzo River at Big Trees Road","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SLB/",29,29,"California","Santa Cruz County"
"51","FeatureCollection Feature Point",37.1278,-122.121,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SLE","San Lorenzo Upstream Bear Creek","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SLE/",29,29,"California","Santa Cruz County"
"52","FeatureCollection Feature Point",36.9801,-121.956,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SOK","Soquel Creek at Knob Hill Parking Lot","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SOK/",88,88,"California","Santa Cruz County"
"53","FeatureCollection Feature Point",36.9734,-121.953,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SOQ","Soquel Creek Lagoon at RR Trussels","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SOQ/",28,28,"California","Santa Cruz County"
"54","FeatureCollection Feature Point",37.0309,-121.945,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304SOU","Soquel Creek at Soquel Creek Road","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304SOU/",28,28,"California","Santa Cruz County"
"55","FeatureCollection Feature Point",36.9755,-121.901,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304VAL","Valencia Creek upstream Aptos Creek Confluence","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304VAL/",28,28,"California","Santa Cruz County"
"56","FeatureCollection Feature Point",37.0964,-122.277,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304WAD","Waddell Creek Lagoon at Highway 1","River/Stream","Stream","18050006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304WAD/",115,115,"California","Santa Cruz County"
"57","FeatureCollection Feature Point",37.0496,-122.064,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-304ZAY","Zayante Creek at Graham Hill Road","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-304ZAY/",29,29,"California","Santa Cruz County"
"58","FeatureCollection Feature Point",36.6142,-121.211,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305BRI","San Benito River, Bridge downstream Willow Creek","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305BRI/",27,27,"California","San Benito County"
"59","FeatureCollection Feature Point",36.9599,-121.535,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305CAN","Carnadero Creek upstream of Pajaro River","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305CAN/",68,68,"California","Santa Clara County"
"60","FeatureCollection Feature Point",36.9599,-121.535,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305CAR","Carnadero Creek at Private property access","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305CAR/",30,30,"California","Santa Clara County"
"61","FeatureCollection Feature Point",36.9003,-121.596,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305CHI","Pajaro River at Chittenden Gap","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305CHI/",173,173,"California","San Benito County"
"62","FeatureCollection Feature Point",36.9128,-121.744,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305COR","Salsipuedes Creek downstream of Corralitos Creek","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305COR/",127,127,"California","Santa Cruz County"
"63","FeatureCollection Feature Point",36.9891,-121.801,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305COR2","Corralitos Creek at Brown Valley Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305COR2/",22,22,"California","Santa Cruz County"
"64","FeatureCollection Feature Point",36.9634,-121.491,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305FRA","Pajaro River at Frazier Lake Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305FRA/",127,127,"California","San Benito County"
"65","FeatureCollection Feature Point",36.9767,-121.51,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305FUF","Furlong Creek at Frazier Lake Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305FUF/",74,74,"California","Santa Clara County"
"66","FeatureCollection Feature Point",36.9114,-121.802,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305HAR","Harkins Slough at Harkins Slough Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305HAR/",28,28,"California","Santa Cruz County"
"67","FeatureCollection Feature Point",36.9893,-121.533,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305LCS","Llagas Creek @ Southside","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305LCS/",107,107,"California","Santa Clara County"
"68","FeatureCollection Feature Point",36.9763,-121.511,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305LLA","Llagas Creek at Bloomfield Avenue","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305LLA/",52,52,"California","Santa Clara County"
"69","FeatureCollection Feature Point",36.9053,-121.675,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305MUR","Pajaro River at Murphy's Crossing","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305MUR/",40,40,"California","Monterey County"
"70","FeatureCollection Feature Point",36.9442,-121.384,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305PAC","Pacheco Creek at San Felipe Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305PAC/",41,41,"California","San Benito County"
"71","FeatureCollection Feature Point",36.9168,-121.548,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305PAJ","Pajaro River at Betabel Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305PAJ/",49,49,"California","San Benito County"
"72","FeatureCollection Feature Point",36.9044,-121.75,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305PJP","Pajaro River at Porter/Main","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305PJP/",154,154,"California","Monterey County"
"73","FeatureCollection Feature Point",36.8859,-121.554,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305SAN","San Benito at Y Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305SAN/",41,41,"California","San Benito County"
"74","FeatureCollection Feature Point",36.8754,-121.561,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305SJA","San Juan Creek @ Anzar Rd","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305SJA/",121,121,"California","San Benito County"
"75","FeatureCollection Feature Point",36.8755,-121.561,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305SJN","San Juan Creek at Anzar Rd for RWB3 Site","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305SJN/",30,30,"California","San Benito County"
"76","FeatureCollection Feature Point",36.9038,-121.782,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305STL","Struve Slough at Lee Road","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305STL/",28,28,"California","Santa Cruz County"
"77","FeatureCollection Feature Point",36.8798,-121.792,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305THU","Pajaro River at Thurwachter Bridge","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305THU/",154,154,"California","Monterey County"
"78","FeatureCollection Feature Point",36.7881,-121.358,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305TRE","Tres Pinos Creek @ Southside Rd","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305TRE/",23,23,"California","San Benito County"
"79","FeatureCollection Feature Point",36.9425,-121.445,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305TSR","Tequisquita Slough upstream Pajaro River @ Shore Rd","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305TSR/",109,109,"California","San Benito County"
"80","FeatureCollection Feature Point",36.9651,-121.531,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305UVA","Uvas Creek at Bloomfield Avenue","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305UVA/",27,27,"California","Santa Clara County"
"81","FeatureCollection Feature Point",36.8905,-121.801,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-305WSA","Watsonville Slough upstream Harkins Slough","River/Stream","Stream","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-305WSA/",86,86,"California","Santa Cruz County"
"82","FeatureCollection Feature Point",36.86,-121.739,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-306CAR","Carneros Creek in Los Lomas @ Blohm Rd","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-306CAR/",30,30,"California","Monterey County"
"83","FeatureCollection Feature Point",36.8404,-121.744,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-306ELK","Elkhorn Slough @ Kirby Park","Estuary","Estuary","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-306ELK/",34,34,"California","Monterey County"
"84","FeatureCollection Feature Point",36.7849,-121.769,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-306-MC-CCWG-RRX","Moro Cojo Slough at Railroad Crossing","Other-Surface Water","Aggregate surface-water-use","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-306-MC-CCWG-RRX/",21,21,"California","Monterey County"
"85","FeatureCollection Feature Point",36.8757,-121.744,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-306WAC","Watsonville Creek @ Elkhorn Rd","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-306WAC/",22,22,"California","Monterey County"
"86","FeatureCollection Feature Point",36.5364,-121.912,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-307CML","Carmel River at Highway 1","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-307CML/",67,67,"California","Monterey County"
"87","FeatureCollection Feature Point",36.3992,-121.66,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-307CMN","Carmel River @ Nason Rd Community Park","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-307CMN/",28,28,"California","Monterey County"
