"","total_type","lat","lon","ProviderName","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","ResolvedMonitoringLocationTypeName","HUCEightDigitCode","siteUrl","activityCount","resultCount","StateName","CountyName"
"23","FeatureCollection Feature Point",36.6568,-121.614,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309ALG","Salinas Reclamation Canal @ La Guardia","River/Stream","Stream","18060005","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309ALG/",116,116,"California","Monterey County"
"24","FeatureCollection Feature Point",36.7255,-121.73,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309ASB","Alisal Slough @ White Barn","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309ASB/",115,115,"California","Monterey County"
"25","FeatureCollection Feature Point",36.7085,-121.749,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309BLA","Blanco Drain below Pump","River/Stream","Stream","18060005","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309BLA/",121,121,"California","Monterey County"
"26","FeatureCollection Feature Point",36.6468,-121.701,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309DAV","Salinas River at Davis Road","River/Stream","Stream","18060005","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309DAV/",143,143,"California","Monterey County"
"27","FeatureCollection Feature Point",36.7368,-121.734,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309ESP","Espinosa Slough upstream of Alisal Slough","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309ESP/",119,119,"California","Monterey County"
"28","FeatureCollection Feature Point",36.7025,-121.709,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309JON","Salinas Reclamation Canal @ San Jon Rd","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309JON/",121,121,"California","Monterey County"
"29","FeatureCollection Feature Point",36.7518,-121.742,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309MER","Merrit Ditch upstream from Hwy 183","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309MER/",121,121,"California","Monterey County"
"30","FeatureCollection Feature Point",36.7962,-121.782,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309MOR","Moro Cojo Slough @ Hwy 1","Estuary","Estuary","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309MOR/",155,155,"California","Monterey County"
"31","FeatureCollection Feature Point",36.7723,-121.788,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309OLD","Old Salinas River at Monterey Dunes Way","Estuary","Estuary","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309OLD/",283,283,"California","Monterey County"
"32","FeatureCollection Feature Point",36.7722,-121.787,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309TDW","Tembladero Slough at Monterey Dunes Way","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309TDW/",138,138,"California","Monterey County"
"33","FeatureCollection Feature Point",36.7593,-121.755,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-309TEH","Tembladero Slough @ Haro","River/Stream","Stream","18060015","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-309TEH/",121,121,"California","Monterey County"
"34","FeatureCollection Feature Point",35.0952,-120.606,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310ARG","Arroyo Grande Creek at 22nd Street","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310ARG/",113,113,"California","San Luis Obispo County"
"35","FeatureCollection Feature Point",35.3575,-120.812,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310CCC","Chorro Creek upstream from Chorro Flats","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310CCC/",102,102,"California","San Luis Obispo County"
"36","FeatureCollection Feature Point",35.1403,-120.635,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310PIS","Pismo Creek above Highway 101, Frady Lane Bridge","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310PIS/",129,129,"California","San Luis Obispo County"
"37","FeatureCollection Feature Point",35.2469,-120.682,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310PRE","Prefumo Creek  @ Calle Joaquin","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310PRE/",160,160,"California","San Luis Obispo County"
"38","FeatureCollection Feature Point",35.1883,-120.718,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310SLB","San Luis Obispo Creek at San Luis Bay Drive","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310SLB/",152,152,"California","San Luis Obispo County"
"39","FeatureCollection Feature Point",35.5945,-121.121,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310SSC","San Simeon Creek at State Park foot bridge","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310SSC/",131,131,"California","San Luis Obispo County"
"40","FeatureCollection Feature Point",35.3542,-120.827,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310TWB","Chorro Creek at South Bay Boulevard","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310TWB/",131,131,"California","San Luis Obispo County"
"41","FeatureCollection Feature Point",35.1245,-120.569,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310USG","Arroyo Grande Creek @ old USGS gage","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310USG/",121,121,"California","San Luis Obispo County"
"42","FeatureCollection Feature Point",35.3207,-120.806,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-310WRP","Warden Creek @ Wetlands Restoration Preserve","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-310WRP/",153,153,"California","San Luis Obispo County"
"43","FeatureCollection Feature Point",34.9454,-120.417,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312BCJ","Bradley Channel @ Jones St","River/Stream","Stream","18060008","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312BCJ/",113,113,"California","Santa Barbara County"
"44","FeatureCollection Feature Point",34.9552,-120.487,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312MSD","Main Street Canal at Main Street Crossing","River/Stream","Stream","18060008","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312MSD/",140,140,"California","Santa Barbara County"
"45","FeatureCollection Feature Point",35.0164,-120.586,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312OFC","Oso Flaco Creek at Oso Flaco Lake Road","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312OFC/",143,143,"California","San Luis Obispo County"
"46","FeatureCollection Feature Point",35.0228,-120.586,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312OFN","Little Oso Flaco Creek @ railroad trestles","River/Stream","Stream","18060006","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312OFN/",135,135,"California","San Luis Obispo County"
"47","FeatureCollection Feature Point",34.9576,-120.631,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312ORC","Orcutt Creek at sand plant above Santa Maria River","River/Stream","Stream","18060008","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312ORC/",148,148,"California","Santa Barbara County"
"48","FeatureCollection Feature Point",34.9414,-120.573,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312ORI","Orcutt Creek @ Hwy 1","River/Stream","Stream","18060008","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312ORI/",149,149,"California","Santa Barbara County"
"49","FeatureCollection Feature Point",34.9638,-120.642,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-312SMA","Santa Maria River above Estuary","River/Stream","Stream","18060008","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-312SMA/",257,257,"California","Santa Barbara County"
"50","FeatureCollection Feature Point",34.7823,-120.53,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-313SAI","San Antonio Creek at San Antonio Rd West","River/Stream","Stream","18060009","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-313SAI/",131,131,"California","Santa Barbara County"
"51","FeatureCollection Feature Point",34.6766,-120.553,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-314SYN","Santa Ynez River at 13th Street","River/Stream","Stream","18060010","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-314SYN/",185,185,"California","Santa Barbara County"
"52","FeatureCollection Feature Point",36.9547,-121.771,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-PintoLake_Buoy2","Pinto Lake Monitoring Buoy 2","Other-Surface Water","Aggregate surface-water-use","18060002","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-PintoLake_Buoy2/",237,237,"California","Santa Cruz County"
"53","FeatureCollection Feature Point",34.5934167,-120.0937167,"STORET","SYCEO_WQX","Santa Ynez Band of Chumash Indians","SYCEO_WQX-ZDC-7","Zanja de Cota Creek Downstream","River/Stream Perennial","Stream","18060010","https://www.waterqualitydata.us/data/provider/STORET/SYCEO_WQX/SYCEO_WQX-ZDC-7/",102,102,"California","Santa Barbara County"
"54","FeatureCollection Feature Point",41.931,-122.442,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR18973_KHSA","Klamath River below Iron Gate Dam (RM 189.73; Baseline)","River/Stream","Stream","18010206","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR18973_KHSA/",127,127,"California","Siskiyou County"
"55","FeatureCollection Feature Point",41.9342,-122.435,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR19019_KHSA","Iron Gate Reservoir (RM 190.19; Baseline)","Reservoir","Lake, Reservoir, Impoundment","18010206","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR19019_KHSA/",267,267,"California","Siskiyou County"
"56","FeatureCollection Feature Point",41.9804,-122.331,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR19874_KHSA","Copco Reservoir (RM 198.74; Baseline)","Reservoir","Lake, Reservoir, Impoundment","18010206","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR19874_KHSA/",244,244,"California","Siskiyou County"
"57","FeatureCollection Feature Point",41.9724,-122.202,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR20642_KHSA","Klamath River above Shovel Creek (RM 206.42; Baseline)","River/Stream","Stream","18010206","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR20642_KHSA/",103,103,"California","Siskiyou County"
"58","FeatureCollection Feature Point",42.1345,-121.948,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR23340_KHSA","Klamath River below Keno Dam near a USGS gage (RM 233.4; Baseline)","River/Stream","Stream","18010206","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR23340_KHSA/",103,103,"Oregon","Klamath County"
"59","FeatureCollection Feature Point",42.2194,-121.79,"STORET","CEDEN","California State Water Resources Control Board","CEDEN-KR25444_KHSA","Link Dam (RM 254.44; Baseline)","River/Stream","Stream","18010204","https://www.waterqualitydata.us/data/provider/STORET/CEDEN/CEDEN-KR25444_KHSA/",129,129,"Oregon","Klamath County"
"60","FeatureCollection Feature Point",42.23861,-121.80588,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0001","UPPER KLAMATH LAKE AT FREMONT BRIDGE","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0001/",117,117,"Oregon","Klamath County"
"61","FeatureCollection Feature Point",42.241722,-121.822306,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0002","UPPER KLAMATH LAKE AT PELICAN MARINA","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0002/",334,334,"Oregon","Klamath County"
"62","FeatureCollection Feature Point",42.308389,-121.856222,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0003","UPPER KLAMATH LAKE AT NORTH BUCK ISLAND","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0003/",331,331,"Oregon","Klamath County"
"63","FeatureCollection Feature Point",42.32689,-121.919922,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0004","UPPER KLAMATH LAKE AT WOCUS BAY","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0004/",330,330,"Oregon","Klamath County"
"64","FeatureCollection Feature Point",42.369083,-121.848694,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0005","UPPER KLAMATH LAKE AT MIDDLE LAKE","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0005/",348,348,"Oregon","Klamath County"
"65","FeatureCollection Feature Point",42.422083,-121.943278,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0006","UPPER KLAMATH LAKE AT EAGLE RIDGE","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0006/",381,381,"Oregon","Klamath County"
"66","FeatureCollection Feature Point",42.40725,-121.963083,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0007","UPPER KLAMATH LAKE AT SHOAL WATER BAY","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0007/",360,360,"Oregon","Klamath County"
"67","FeatureCollection Feature Point",42.441361,-121.998833,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0008","UPPER KLAMATH LAKE AT MIDDLE LAKE NORTH","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0008/",366,366,"Oregon","Klamath County"
"68","FeatureCollection Feature Point",42.435722,-122.028194,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0009","UPPER KLAMATH LAKE AT COON POINT","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0009/",238,238,"Oregon","Klamath County"
"69","FeatureCollection Feature Point",42.523583,-121.984278,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0010","AGENCY LAKE SOUTH","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0010/",358,358,"Oregon","Klamath County"
"70","FeatureCollection Feature Point",42.560556,-121.947444,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-KL0011","AGENCY LAKE NORTH","Lake","Lake, Reservoir, Impoundment","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-KL0011/",299,299,"Oregon","Klamath County"
"71","FeatureCollection Feature Point",42.49672,-121.005556,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0040","NORTH FORK SPRAGUE RIVER AT FS 3411 ROAD","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0040/",339,339,"Oregon","Klamath County"
"72","FeatureCollection Feature Point",42.376056,-120.969444,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0050","SOUTH FORK SPRAGUE RIVER AT PICNIC AREA","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0050/",324,324,"Oregon","Klamath County"
"73","FeatureCollection Feature Point",42.460389,-121.269861,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0060","SPRAGUE RIVER AT GODOWA ROAD","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0060/",360,360,"Oregon","Klamath County"
"74","FeatureCollection Feature Point",42.48522,-121.27843,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0070","SYCAN RIVER AT DREWS ROAD","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0070/",353,353,"Oregon","Klamath County"
"75","FeatureCollection Feature Point",42.5505,-121.617611,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0080","SPRAGUE RIVER AT LONE PINE","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0080/",348,348,"Oregon","Klamath County"
"76","FeatureCollection Feature Point",42.584639,-121.841861,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0090","SPRAGUE RIVER AT POWER PLANT","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0090/",363,363,"Oregon","Klamath County"
"77","FeatureCollection Feature Point",42.456306,-121.111667,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0140","NORTH FORK SPRAGUE RIVER AT IVORY PINE ROAD","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0140/",171,171,"Oregon","Klamath County"
"78","FeatureCollection Feature Point",42.43941,-121.09544,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-SR0150","SOUTH FORK SPRAGUE RIVER AT IVORY PINE ROAD","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-SR0150/",131,131,"Oregon","Klamath County"
"79","FeatureCollection Feature Point",42.567806,-121.864472,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-WR1000","SPRAGUE RIVER AT KIRCHERS BRIDGE","River/Stream","Stream","18010202","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-WR1000/",363,363,"Oregon","Klamath County"
"80","FeatureCollection Feature Point",42.768444,-122.059471,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-WR2000","ANNIE CREEK AT SNOW PARK","River/Stream","Stream","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-WR2000/",317,317,"Oregon","Klamath County"
"81","FeatureCollection Feature Point",42.646611,-121.993833,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-WR3000","WOOD RIVER AT WEED ROAD","River/Stream","Stream","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-WR3000/",360,360,"Oregon","Klamath County"
"82","FeatureCollection Feature Point",42.581583,-121.940389,"STORET","KLAMATHTRIBES_WQX","Klamath Tribes","KLAMATHTRIBES_WQX-WR4000","WOOD RIVER AT DIKE ROAD","River/Stream","Stream","18010203","https://www.waterqualitydata.us/data/provider/STORET/KLAMATHTRIBES_WQX/KLAMATHTRIBES_WQX-WR4000/",350,350,"Oregon","Klamath County"
